name,fuel,City,Jumlah Mobil
Honda,1,Costa Mesa,1
Honda,1,Council Bluffs,1
Honda,1,Country Club Hills,1
Honda,1,Covington,1
Honda,1,Crofton,1
Honda,1,Crystal Lake,1
Honda,1,Cumberland,2
Honda,1,Danville,2
Honda,1,Decatur,1
Honda,1,Deltona,1
Honda,1,Depew,1
Honda,1,Derry,1
Honda,1,Dover,2
Honda,1,Dunwoody,2
Honda,1,Durham,1
Honda,1,Eagle Pass,2
Honda,1,East Lansing,1
Honda,1,East Massapequa,1
Honda,1,East Point,1
Honda,1,El Dorado Hills,1
Honda,1,El Paso,2
Honda,1,Elgin,1
Honda,1,Elk Plain,2
Honda,1,Elmira,1
Honda,1,Englewood,1
Honda,1,Euclid,1
Honda,1,Fargo,2
Honda,1,Florence,1
Honda,1,Florissant,1
Honda,1,Fort Pierce,2
Honda,1,Fountain,1
Honda,1,Foxborough,1
Honda,1,Franklin Square,1
Honda,1,Freeport,1
Honda,1,Georgetown,1
Honda,1,Glen Cove,1
Honda,1,Glenview,1
Honda,1,Goldsboro,1
Honda,1,Goodyear,1
Honda,1,Gorham,1
Honda,1,Grand Junction,1
Honda,1,Grand Prairie,1
Honda,1,Granger,1
Honda,1,Green Bay,1
Honda,1,Greenville,3
Honda,1,Hanover Park,1
Honda,1,Hanson,1
Honda,1,Helena,1
Honda,1,Hickory,3
Honda,1,Holland,1
Honda,1,Hopatcong,1
Honda,1,Houston,1
Honda,1,Hudson,1
Honda,1,Independence,1
Honda,1,Indian Trail,1
Honda,1,Indianapolis,1
Honda,1,Iselin,1
Honda,1,Ithaca,2
Honda,1,Joplin,1
Honda,1,Kalamazoo,1
Honda,1,Kalispell,1
Honda,1,Keizer,1
Honda,1,Kenmore,1
Honda,1,Kingsport,1
Honda,1,Kirkwood,1
Honda,1,Klamath Falls,1
Honda,1,Lacey,1
Honda,1,Laguna Hills,2
Honda,1,Lake Forest,1
Honda,1,Lake In The Hills,2
Honda,1,Lake Worth,1
Honda,1,Lancaster,1
Honda,1,Lansing,1
Honda,1,Laramie,1
Honda,1,Laredo,1
Honda,1,Lawndale,1
Honda,1,Leavenworth,1
Honda,1,Levittown,2
Honda,1,Long Beach,1
Honda,1,Longmont,1
Honda,1,Los Altos,2
Honda,1,Los Angeles,10
Honda,1,Lubbock,1
Honda,1,Mankato,1
Honda,1,Marietta,1
Honda,1,Marion,1
Honda,1,Marysville,1
Honda,1,Mcallen,1
Honda,1,Mechanicsville,1
Honda,1,Mehlville,1
Honda,1,Meridian,1
Honda,1,Miami,1
Honda,1,Midland,1
Honda,1,Minnetonka Mills,1
Honda,1,Missoula,1
Honda,1,Moore,1
Honda,1,Mount Vernon,1
Honda,1,Mountain View,1
Honda,1,Munster,1
Honda,1,Murray,1
Honda,1,Muskegon,1
Honda,1,Mustang,1
Honda,1,Nampa,1
Honda,1,New Albany,1
Honda,1,New Bedford,1
Honda,1,New Orleans,1
Honda,1,New York City,6
Honda,1,Newark,1
Honda,1,Newton,1
Honda,1,Norfolk,1
Honda,1,North Little Rock,2
Honda,1,North Port,1
Honda,1,Novi,1
Honda,1,Oak Park,1
Honda,1,Oak Ridge,2
Honda,1,Oceanside,1
Honda,1,Olive Branch,1
Honda,1,Olympia,1
Honda,1,Opelika,1
Honda,1,Ormond Beach,1
Honda,1,Ossining,1
Honda,1,Overland Park,2
Honda,1,Oxford,1
Honda,1,Pahrump,1
Honda,1,Palm Coast,1
Honda,1,Papillion,1
Honda,1,Paradise,2
Honda,1,Pembroke Pines,1
Honda,1,Peoria,1
Honda,1,Philadelphia,3
Honda,1,Pomona,1
Honda,1,Port Orange,1
Honda,1,Post Falls,1
Honda,1,Provo,2
Honda,1,Randallstown,1
Honda,1,Redmond,3
Honda,1,Redondo Beach,1
Honda,1,Redwood City,1
Honda,1,Renton,1
Honda,1,Rochester,1
Honda,1,Rochester Hills,1
Honda,1,Rogers,1
Honda,1,Romeoville,1
Honda,1,Roseville,3
Honda,1,Rotterdam,1
Honda,1,Rowlett,1
Honda,1,Russellville,1
Honda,1,Saginaw,2
Honda,1,Saint Louis,2
Honda,1,Saint Paul,1
Honda,1,San Angelo,1
Honda,1,San Juan,1
Honda,1,San Mateo,1
Honda,1,Sandy Springs,1
Honda,1,Sanford,3
Honda,1,Santa Fe,1
Honda,1,Sault Sainte Marie,1
Honda,1,Scranton,1
Honda,1,Seatac,1
Honda,1,Seattle,5
Honda,1,Seymour,1
Honda,1,Southgate,1
Honda,1,Spartanburg,1
Honda,1,Spring,1
Honda,1,Stockton,1
Honda,1,Surprise,1
Honda,1,The Colony,1
Honda,1,Tinley Park,1
Honda,1,Tooele,1
Honda,1,Troutdale,1
Honda,1,Troy,2
Honda,1,Tucson,1
Honda,1,Tuscaloosa,1
Honda,1,Twentynine Palms,3
Honda,1,Twin Falls,1
Honda,1,Tysons Corner,1
Honda,1,University City,1
Honda,1,Urbandale,1
Honda,1,Valley Stream,1
Honda,1,Van Buren,1
Honda,1,Vancouver,1
Honda,1,Vicksburg,1
Honda,1,Vincennes,1
Honda,1,Virginia Beach,2
Honda,1,Waco,1
Honda,1,Washington,4
Honda,1,Webster Groves,1
Honda,1,Wellesley,1
Honda,1,Westbrook,1
Honda,1,Wheat Ridge,1
Honda,1,Wheaton,1
Honda,1,Wheeling,2
Honda,1,Wichita,1
Honda,1,Woodridge,1
Honda,1,Xenia,1
Honda,1,Yuma,1
Hyundai,0,Adrian,1
Hyundai,0,Alamogordo,1
Hyundai,0,Albuquerque,4
Hyundai,0,Alexandria,2
Hyundai,0,Allen,1
Hyundai,0,Allen Park,1
Hyundai,0,Allentown,1
Hyundai,0,Altamonte Springs,1
Hyundai,0,Alton,1
Hyundai,0,Altus,1
Hyundai,0,Anacortes,1
Hyundai,0,Anaheim,1
Hyundai,0,Anderson,1
Hyundai,0,Ann Arbor,1
Hyundai,0,Annapolis,1
Hyundai,0,Apple Valley,1
Hyundai,0,Aspen Hill,1
Hyundai,0,Athens,1
Hyundai,0,Atlanta,3
Hyundai,0,Auburn,1
Hyundai,0,Augusta,1
Hyundai,0,Aurora,1
Hyundai,0,Avondale,1
Hyundai,0,Bangor,2
Hyundai,0,Bartlesville,1
Hyundai,0,Battle Creek,1
Hyundai,0,Beavercreek,1
Hyundai,0,Bella Vista,1
Hyundai,0,Bellevue,3
Hyundai,0,Belvidere,1
Hyundai,0,Benton,1
Hyundai,0,Biddeford,2
Hyundai,0,Billings,2
Hyundai,0,Biloxi,1
Hyundai,0,Bismarck,1
Hyundai,0,Blacksburg,1
Hyundai,0,Bloomington,2
Hyundai,0,Boise,2
Hyundai,0,Bolingbrook,1
Hyundai,0,Boston,3
Hyundai,0,Brandon,1
Hyundai,0,Brentwood,2
Hyundai,0,Bristol,1
Hyundai,0,Bryant,1
Hyundai,0,Buffalo,1
Hyundai,0,Burbank,1
Hyundai,0,Burien,1
Hyundai,0,Burnsville,1
Hyundai,0,Caldwell,1
Hyundai,0,Camarillo,1
Hyundai,0,Canton,1
Hyundai,0,Carpentersville,4
Hyundai,0,Champaign,1
Hyundai,0,Chapel Hill,1
Hyundai,0,Charleston,2
Hyundai,0,Chattanooga,1
Hyundai,0,Cheshire,1
Hyundai,0,Chicago,6
Hyundai,0,Cleveland,2
Hyundai,0,Cleveland Heights,1
Hyundai,0,Clinton,2
Hyundai,0,College Park,1
Hyundai,0,Colorado Springs,1
Hyundai,0,Columbia,3
Hyundai,0,Columbus,4
Hyundai,0,Commack,1
Hyundai,0,Concord,1
Hyundai,0,Coral Springs,1
Hyundai,0,Corvallis,1
Hyundai,0,Costa Mesa,1
Hyundai,0,Country Club Hills,1
Hyundai,0,Coventry,1
Hyundai,0,Covington,2
Hyundai,0,Cranston,1
Hyundai,0,Creve Coeur,1
Hyundai,0,Cumberland,1
Hyundai,0,Cuyahoga Falls,1
Hyundai,0,Dallas,2
Hyundai,0,Dalton,1
Hyundai,0,Danbury,1
Hyundai,0,Danville,2
Hyundai,0,Davie,1
Hyundai,0,Decatur,1
Hyundai,0,Dedham,1
Hyundai,0,Deer Park,2
Hyundai,0,Denton,1
Hyundai,0,Des Moines,1
Hyundai,0,Detroit,3
Hyundai,0,Douglasville,1
Hyundai,0,Dover,1
Hyundai,0,Downers Grove,1
Hyundai,0,Draper,1
Hyundai,0,Drexel Hill,1
Hyundai,0,Dubuque,1
Hyundai,0,Duncanville,1
Hyundai,0,Dundalk,2
Hyundai,0,Durango,3
Hyundai,0,Eagle,2
Hyundai,0,East Brunswick,1
Hyundai,0,East Longmeadow,1
Hyundai,0,East Massapequa,1
Hyundai,0,East Orange,1
Hyundai,0,Edmond,1
Hyundai,0,El Dorado Hills,1
Hyundai,0,Elgin,1
Hyundai,0,Elk Plain,2
Hyundai,0,Elkhart,1
Hyundai,0,Emporia,1
Hyundai,0,Encinitas,1
Hyundai,0,Englewood,1
Hyundai,0,Enterprise,1
Hyundai,0,Essex,1
Hyundai,0,Farmington,1
Hyundai,0,Fayetteville,2
Hyundai,0,Findlay,2
Hyundai,0,Forest Park,1
Hyundai,0,Fort Collins,1
Hyundai,0,Fort Dodge,2
Hyundai,0,Fort Lauderdale,2
Hyundai,0,Fort Lee,1
Hyundai,0,Fort Wayne,1
Hyundai,0,Foster City,1
Hyundai,0,Franklin,2
Hyundai,0,Gahanna,1
Hyundai,0,Gainesville,1
Hyundai,0,Gilbert,3
Hyundai,0,Gilroy,2
Hyundai,0,Gladstone,2
Hyundai,0,Glendale,1
Hyundai,0,Glendale Heights,1
Hyundai,0,Goffstown,1
Hyundai,0,Goldsboro,1
Hyundai,0,Goleta,2
Hyundai,0,Grand Rapids,1
Hyundai,0,Greenfield,2
Hyundai,0,Greenville,1
Hyundai,0,Gulfport,2
Hyundai,0,Hacienda Heights,3
Hyundai,0,Hackensack,1
Hyundai,0,Hampton,1
Hyundai,0,Hanover,1
Hyundai,0,Hanover Park,1
Hyundai,0,Harrisonburg,1
Hyundai,0,Hermitage,2
Hyundai,0,Hialeah,1
Hyundai,0,High Point,1
Hyundai,0,Highland Park,1
Hyundai,0,Hilton Head Island,1
Hyundai,0,Hingham,1
Hyundai,0,Hobart,1
Hyundai,0,Holladay,1
Hyundai,0,Hollywood,2
Hyundai,0,Homestead,1
Hyundai,0,Horn Lake,1
Hyundai,0,Houston,2
Hyundai,0,Hudson,2
Hyundai,0,Huntington Beach,2
Hyundai,0,Huntsville,1
Hyundai,0,Hurst,1
Hyundai,0,Independence,1
Hyundai,0,Inkster,1
Hyundai,0,Ipswich,1
Hyundai,0,Ithaca,1
Hyundai,0,Jackson,2
Hyundai,0,Jacksonville,1
Hyundai,0,Jefferson City,1
Hyundai,0,Jeffersonville,1
Hyundai,0,Jersey City,1
Hyundai,0,Joliet,1
Hyundai,0,Kaysville,1
Hyundai,0,Kennesaw,1
Hyundai,0,Kenosha,2
Hyundai,0,Kent,1
Hyundai,0,Kettering,1
Hyundai,0,Kissimmee,1
Hyundai,0,La Grange,1
Hyundai,0,La Mesa,1
Hyundai,0,Lafayette,3
Hyundai,0,Laguna Hills,1
Hyundai,0,Lake Elsinore,1
Hyundai,0,Lake Forest,2
Hyundai,0,Lake Jackson,1
Hyundai,0,Lake Oswego,1
Hyundai,0,Lake Worth,1
Hyundai,0,Lakewood,1
Hyundai,0,Lancaster,1
Hyundai,0,Lansing,2
Hyundai,0,Laredo,1
Hyundai,0,Lawndale,1
Hyundai,0,Layton,1
Hyundai,0,Lebanon,2
Hyundai,0,Lemon Grove,3
Hyundai,0,Levittown,1
Hyundai,0,Lima,1
Hyundai,0,Lincoln Park,1
Hyundai,0,Lindenhurst,1
Hyundai,0,Littleton,1
Hyundai,0,Long Beach,1
Hyundai,0,Los Altos,1
Hyundai,0,Los Angeles,12
Hyundai,0,Los Gatos,1
Hyundai,0,Louisville,1
Hyundai,0,Lubbock,1
Hyundai,0,Lyndhurst,1
Hyundai,0,Madison Heights,1
Hyundai,0,Mandan,1
Hyundai,0,Manhattan,1
Hyundai,0,Maple Grove,1
Hyundai,0,Marshalltown,2
Hyundai,0,Marysville,2
Hyundai,0,Mauldin,1
Hyundai,0,Mcallen,2
Hyundai,0,Mcminnville,1
Hyundai,0,Melrose Park,2
Hyundai,0,Memphis,1
Hyundai,0,Mentor,1
Hyundai,0,Meridian,1
Hyundai,0,Miami,4
Hyundai,0,Michigan City,1
Hyundai,0,Midvale,1
Hyundai,0,Midwest City,1
Hyundai,0,Mineral Wells,1
Hyundai,0,Minneapolis,1
Hyundai,0,Mint Hill,1
Hyundai,0,Moreno Valley,1
Hyundai,0,Mount Lebanon,2
Hyundai,0,Mount Vernon,1
Hyundai,0,Munster,1
Hyundai,0,Murray,1
Hyundai,0,Murrieta,1
Hyundai,0,Muscatine,3
Hyundai,0,Muskegon,1
Hyundai,0,Nashville,1
Hyundai,0,Needham,1
Hyundai,0,Neenah,1
Hyundai,0,New York City,12
Hyundai,0,Noblesville,2
Hyundai,0,Norfolk,1
Hyundai,0,North Charleston,1
Hyundai,0,North Las Vegas,1
Hyundai,0,North Olmsted,1
Hyundai,0,North Platte,1
Hyundai,0,Norwich,1
Hyundai,0,Nutley,1
Hyundai,0,Oak Forest,1
Hyundai,0,Oakdale,1
Hyundai,0,Oakland,3
Hyundai,0,Ocean City,1
Hyundai,0,Olympia,1
Hyundai,0,Ontario,2
Hyundai,0,Orlando,1
Hyundai,0,Oswego,1
Hyundai,0,Ottumwa,1
Hyundai,0,Overland,1
Hyundai,0,Oviedo,1
Hyundai,0,Owensboro,1
Hyundai,0,Paducah,1
Hyundai,0,Pahrump,1
Hyundai,0,Palm Coast,1
Hyundai,0,Paradise,1
Hyundai,0,Paragould,1
Hyundai,0,Pasadena,1
Hyundai,0,Pekin,1
Hyundai,0,Perry Hall,1
Hyundai,0,Petersburg,2
Hyundai,0,Pharr,2
Hyundai,0,Philadelphia,3
Hyundai,0,Pico Rivera,2
Hyundai,0,Pikesville,1
Hyundai,0,Pine Bluff,1
Hyundai,0,Pittsburg,1
Hyundai,0,Pittsburgh,1
Hyundai,0,Plainview,1
Hyundai,0,Plano,2
Hyundai,0,Plum,1
Hyundai,0,Pomona,1
Hyundai,0,Pontiac,2
Hyundai,0,Port Arthur,1
Hyundai,0,Port Chester,1
Hyundai,0,Portsmouth,2
Hyundai,0,Prattville,1
Hyundai,0,Prior Lake,4
Hyundai,0,Pueblo,1
Hyundai,0,Pullman,1
Hyundai,0,Puyallup,1
Hyundai,0,Quincy,1
Hyundai,0,Raleigh,1
Hyundai,0,Rancho Cucamonga,1
Hyundai,0,Rapid City,2
Hyundai,0,Raytown,1
Hyundai,0,Red Wing,1
Hyundai,0,Redding,1
Hyundai,0,Redford,1
Hyundai,0,Redmond,1
Hyundai,0,Richardson,1
Hyundai,0,Richmond,3
Hyundai,0,Rochester,1
Hyundai,0,Rochester Hills,1
Hyundai,0,Rock Island,1
Hyundai,0,Rock Springs,1
Hyundai,0,Rockford,2
Hyundai,0,Rocky Mount,1
Hyundai,0,Romeoville,1
Hyundai,0,Roseville,1
Hyundai,0,Roswell,2
Hyundai,0,Round Rock,1
Hyundai,0,Rowlett,1
Hyundai,0,Saint Charles,1
Hyundai,0,Saint Clair Shores,1
Hyundai,0,Saint Cloud,1
Hyundai,0,Saint Peters,1
Hyundai,0,Saint Petersburg,1
Hyundai,0,Salt Lake City,1
Hyundai,0,San Antonio,1
Hyundai,0,San Diego,2
Hyundai,0,San Francisco,2
Hyundai,0,San Marcos,1
Hyundai,0,Sandusky,1
Hyundai,0,Sanford,2
Hyundai,0,Santa Fe,1
Hyundai,0,Sarasota,1
Hyundai,0,Savannah,1
Hyundai,0,Schererville,1
Hyundai,0,Scottsdale,2
Hyundai,0,Seattle,5
Hyundai,0,Seminole,1
Hyundai,0,Severna Park,1
Hyundai,0,Shawnee,1
Hyundai,0,Sheboygan,1
Hyundai,0,Sherwood,1
Hyundai,0,Shirley,3
Hyundai,0,Shoreview,1
Hyundai,0,Sierra Vista,1
Hyundai,0,Sioux Falls,1
Hyundai,0,Slidell,2
Hyundai,0,Smithtown,1
Hyundai,0,Southgate,3
Hyundai,0,Spanaway,1
Hyundai,0,Spring Hill,2
Hyundai,0,Strongsville,1
Hyundai,0,Suffolk,1
Hyundai,0,Summerville,2
Hyundai,0,Sun City,1
Hyundai,0,Sunnyvale,1
Hyundai,0,Tampa,1
Hyundai,0,Taunton,1
Hyundai,0,Temecula,1
Hyundai,0,Texarkana,1
Hyundai,0,Texas City,2
Hyundai,0,Tinton Falls,1
Hyundai,0,Tiverton,1
Hyundai,0,Trenton,1
Hyundai,0,Troy,2
Hyundai,0,Tucson,1
Hyundai,0,Tysons Corner,1
Hyundai,0,Upper Arlington,1
Hyundai,0,Upper Saint Clair,1
Hyundai,0,Urbana,1
Hyundai,0,Valley Stream,1
Hyundai,0,Vestavia Hills,1
Hyundai,0,Visalia,2
Hyundai,0,Waco,1
Hyundai,0,Walker,1
Hyundai,0,Walla Walla,1
Hyundai,0,Warren,1
Hyundai,0,Washington,3
Hyundai,0,Watertown,2
Hyundai,0,Waxahachie,1
Hyundai,0,West Jordan,1
Hyundai,0,West Linn,2
Hyundai,0,West Memphis,1
Hyundai,0,West Palm Beach,1
Hyundai,0,West Scarborough,1
Hyundai,0,Westerville,1
Hyundai,0,Wheat Ridge,1
Hyundai,0,Willoughby,1
Hyundai,0,Winchester,2
Hyundai,0,Woodburn,1
Hyundai,0,Woodland,1
Hyundai,0,Xenia,1
Hyundai,0,York,1
Hyundai,0,Yucaipa,1
Hyundai,1,Abilene,3
Hyundai,1,Aiken,2
Hyundai,1,Albuquerque,2
Hyundai,1,Allentown,1
Hyundai,1,Altoona,1
Hyundai,1,American Fork,2
Hyundai,1,Anacortes,1
Hyundai,1,Anderson,3
Hyundai,1,Andover,1
Hyundai,1,Apple Valley,1
Hyundai,1,Arlington,1
Hyundai,1,Asbury Park,1
Hyundai,1,Atlanta,6
Hyundai,1,Atlantic City,1
Hyundai,1,Attleboro,1
Hyundai,1,Auburn,2
Hyundai,1,Augusta,2
Hyundai,1,Austin,3
Hyundai,1,Baldwin,2
Hyundai,1,Bangor,1
Hyundai,1,Bartlesville,2
Hyundai,1,Batavia,2
Hyundai,1,Baton Rouge,1
Hyundai,1,Bella Vista,1
Hyundai,1,Belvidere,1
Hyundai,1,Bennington,1
Hyundai,1,Benton,1
Hyundai,1,Bentonville,1
Hyundai,1,Berkeley,1
Hyundai,1,Bessemer,1
Hyundai,1,Bettendorf,2
Hyundai,1,Beverly,1
Hyundai,1,Biddeford,1
Hyundai,1,Bismarck,1
Hyundai,1,Blacksburg,1
Hyundai,1,Bloomington,1
Hyundai,1,Boardman,2
Hyundai,1,Boise,2
Hyundai,1,Boston,7
Hyundai,1,Bowling Green,1
Hyundai,1,Boynton Beach,1
Hyundai,1,Bozeman,1
Hyundai,1,Bradenton,2
Hyundai,1,Bremerton,2
Hyundai,1,Brookings,1
Hyundai,1,Brooklyn Center,1
Hyundai,1,Brooklyn Park,1
Hyundai,1,Brownsville,1
Hyundai,1,Bullhead City,1
Hyundai,1,Burbank,1
Hyundai,1,Burien,2
Hyundai,1,Burke,2
Hyundai,1,Burlington,1
Hyundai,1,Butte,1
Hyundai,1,Cabot,1
Hyundai,1,Calexico,1
Hyundai,1,Calumet City,1
Hyundai,1,Canton,2
Hyundai,1,Carlsbad,6
Hyundai,1,Carmel,1
Hyundai,1,Carol City,1
Hyundai,1,Carson City,1
Hyundai,1,Carteret,1
Hyundai,1,Cary,2
Hyundai,1,Casper,1
Hyundai,1,Cedar Park,1
Hyundai,1,Cedar Rapids,1
Hyundai,1,Charlotte,3
Hyundai,1,Charlottesville,2
Hyundai,1,Chattanooga,1
Hyundai,1,Cherry Hill,1
Hyundai,1,Chesapeake,1
Hyundai,1,Chicago,11
Hyundai,1,Chico,2
Hyundai,1,Chula Vista,2
Hyundai,1,Cincinnati,2
Hyundai,1,Clarksville,3
Hyundai,1,Clearfield,1
Hyundai,1,Cleveland,1
Hyundai,1,Clinton,4
Hyundai,1,Clovis,1
Hyundai,1,Coachella,1
Hyundai,1,Coconut Creek,2
Hyundai,1,Colchester,1
Hyundai,1,Colorado Springs,1
Hyundai,1,Columbia,1
Hyundai,1,Columbus,7
Hyundai,1,Concord,2
Hyundai,1,Coon Rapids,1
Hyundai,1,Council Bluffs,1
Hyundai,1,Country Club Hills,1
Hyundai,1,Covington,3
Hyundai,1,Crofton,1
Hyundai,1,Cumberland,1
Hyundai,1,Cuyahoga Falls,2
Hyundai,1,Dallas,6
Hyundai,1,Dalton,2
Hyundai,1,Daly City,1
Hyundai,1,Davie,1
Hyundai,1,Davis,3
Hyundai,1,Daytona Beach,2
Hyundai,1,Dearborn,1
Hyundai,1,Decatur,1
Hyundai,1,Deer Park,3
Hyundai,1,Denton,2
Hyundai,1,Depew,1
Hyundai,1,Des Plaines,1
Hyundai,1,Detroit,3
Hyundai,1,Douglasville,1
Hyundai,1,Dover,2
Hyundai,1,Draper,1
Hyundai,1,Dublin,2
Hyundai,1,Durango,1
Hyundai,1,Duxbury,1
Hyundai,1,Eagle,1
Hyundai,1,East Massapequa,2
Hyundai,1,East Saint Louis,1
Hyundai,1,Eau Claire,1
Hyundai,1,Edmond,1
Hyundai,1,Elk Grove Village,2
Hyundai,1,Elmhurst,2
Hyundai,1,Encinitas,2
Hyundai,1,Englewood,1
Hyundai,1,Essex,2
Hyundai,1,Essex Junction,1
Hyundai,1,Eureka,1
Hyundai,1,Fairfax,2
Hyundai,1,Fairfield,2
Hyundai,1,Farmers Branch,1
Hyundai,1,Fayetteville,1
Hyundai,1,Findlay,1
Hyundai,1,Florissant,1
Hyundai,1,Forest Park,1
Hyundai,1,Fort Collins,3
Hyundai,1,Fort Myers,1
Hyundai,1,Fort Smith,1
Hyundai,1,Fort Worth,1
Hyundai,1,Foster City,1
Hyundai,1,Fountain,1
Hyundai,1,Franklin,1
Hyundai,1,Fremont,1
Hyundai,1,Gadsden,1
Hyundai,1,Galesburg,1
Hyundai,1,Gallatin,2
Hyundai,1,Garden City,1
Hyundai,1,Garner,1
Hyundai,1,Gilbert,1
Hyundai,1,Glassboro,1
Hyundai,1,Glendale Heights,3
Hyundai,1,Glenview,1
Hyundai,1,Goffstown,1
Hyundai,1,Gorham,1
Hyundai,1,Grand Rapids,1
Hyundai,1,Grapevine,1
Hyundai,1,Greeley,1
Hyundai,1,Green Bay,1
Hyundai,1,Greensburg,1
Hyundai,1,Greenville,1
Hyundai,1,Grove City,1
Hyundai,1,Gulfport,1
Hyundai,1,Hacienda Heights,1
Hyundai,1,Hagerstown,1
Hyundai,1,Hanover,1
Hyundai,1,Hanover Park,1
Hyundai,1,Harlingen,1
Hyundai,1,Harrison,1
Hyundai,1,Harrisonburg,1
Hyundai,1,Hazleton,2
Hyundai,1,Henderson,1
Hyundai,1,Hermitage,1
Hyundai,1,Hialeah,1
Hyundai,1,Hickory,1
Hyundai,1,Highland Park,1
Hyundai,1,Hilliard,2
Hyundai,1,Hilton Head Island,1
Hyundai,1,Hinesville,3
Hyundai,1,Hoffman Estates,2
Hyundai,1,Holbrook,1
Hyundai,1,Hollywood,1
Hyundai,1,Hopkins,1
Hyundai,1,Houston,2
Hyundai,1,Hudson,1
Hyundai,1,Hutchinson,1
Hyundai,1,Indianapolis,1
Hyundai,1,Inglewood,1
Hyundai,1,Inkster,1
Hyundai,1,Iselin,1
Hyundai,1,Jackson,1
Hyundai,1,Jacksonville,1
Hyundai,1,Jamestown,1
Hyundai,1,Janesville,1
Hyundai,1,Kalamazoo,2
Hyundai,1,Kankakee,1
Hyundai,1,Kannapolis,1
Hyundai,1,Kansas City,1
Hyundai,1,Kearney,1
Hyundai,1,Kennesaw,1
Hyundai,1,Kent,1
Hyundai,1,Kingsport,1
Hyundai,1,Kirkland,1
Hyundai,1,Klamath Falls,2
Hyundai,1,Knoxville,2
Hyundai,1,Kokomo,1
Hyundai,1,La Crosse,1
Hyundai,1,La Vergne,1
Hyundai,1,Lacey,1
Hyundai,1,Lafayette,1
Hyundai,1,Laguna Hills,1
Hyundai,1,Lake Charles,1
Hyundai,1,Lake Oswego,1
Hyundai,1,Lakeland,1
Hyundai,1,Lakewood,3
Hyundai,1,Lancaster,1
Hyundai,1,Land O Lakes,1
Hyundai,1,Lansing,2
Hyundai,1,Las Vegas,1
Hyundai,1,Laurinburg,2
Hyundai,1,Leavenworth,1
Hyundai,1,Leawood,1
Hyundai,1,Lebanon,1
Hyundai,1,Lehi,2
Hyundai,1,Lenexa,1
Hyundai,1,Levittown,2
Hyundai,1,Lewiston,2
Hyundai,1,Liberal,1
Hyundai,1,Lincoln,1
Hyundai,1,Linden,1
Hyundai,1,Lodi,2
Hyundai,1,Logan,1
Hyundai,1,Lombard,1
Hyundai,1,Long Beach,3
Hyundai,1,Longmont,2
Hyundai,1,Longview,2
Hyundai,1,Los Angeles,18
Hyundai,1,Los Banos,1
Hyundai,1,Los Gatos,1
Hyundai,1,Louisville,3
Hyundai,1,Lynchburg,1
Hyundai,1,Lynn,1
Hyundai,1,Lynnwood,1
Hyundai,1,Macon,1
Hyundai,1,Madison Heights,2
Hyundai,1,Mandan,1
Hyundai,1,Manhattan,1
Hyundai,1,Mankato,1
Hyundai,1,Mansfield,3
Hyundai,1,Maplewood,1
Hyundai,1,Marietta,1
Hyundai,1,Marrero,2
Hyundai,1,Mason City,1
Hyundai,1,Massillon,1
Hyundai,1,Mauldin,3
Hyundai,1,Mcminnville,1
Hyundai,1,Mechanicsville,2
Hyundai,1,Medina,2
Hyundai,1,Melrose Park,2
Hyundai,1,Menlo Park,1
Hyundai,1,Mentor,1
Hyundai,1,Meridian,2
Hyundai,1,Merritt Island,1
Hyundai,1,Mesa,2
Hyundai,1,Miami,3
Hyundai,1,Michigan City,2
Hyundai,1,Midland,2
Hyundai,1,Midvale,1
Hyundai,1,Midwest City,2
Hyundai,1,Millville,2
Hyundai,1,Milwaukee,1
Hyundai,1,Mineral Wells,1
Hyundai,1,Minot,2
Hyundai,1,Miramar,1
Hyundai,1,Monroe,1
Hyundai,1,Montgomery,2
Hyundai,1,Mooresville,2
Hyundai,1,Moscow,1
Hyundai,1,Mount Pleasant,2
Hyundai,1,Mount Vernon,3
Hyundai,1,Mountain View,1
Hyundai,1,Mundelein,1
Hyundai,1,Murray,2
Hyundai,1,Muskego,2
Hyundai,1,Muskogee,1
Hyundai,1,Mustang,1
Hyundai,1,Nampa,1
Hyundai,1,Naperville,3
Hyundai,1,New Albany,1
Hyundai,1,New Berlin,2
Hyundai,1,New City,1
Hyundai,1,New Smyrna Beach,1
Hyundai,1,New York City,24
Hyundai,1,Newark,1
Hyundai,1,Newnan,1
Hyundai,1,Norman,1
Hyundai,1,North Arlington,1
Hyundai,1,North Babylon,2
Hyundai,1,North Las Vegas,1
Hyundai,1,North Miami,3
Hyundai,1,North Miami Beach,1
Hyundai,1,North Olmsted,1
Hyundai,1,North Plainfield,1
Hyundai,1,North Platte,2
Hyundai,1,North Ridgeville,1
Hyundai,1,Norwalk,1
Hyundai,1,Norwich,1
Hyundai,1,Oak Ridge,1
Hyundai,1,Oakton,1
Hyundai,1,Oceanside,3
Hyundai,1,Ocoee,1
Hyundai,1,Oklahoma City,2
Hyundai,1,Olive Branch,1
Hyundai,1,Olympia,1
Hyundai,1,Omaha,1
Hyundai,1,Ontario,1
Hyundai,1,Orem,1
Hyundai,1,Ormond Beach,2
Hyundai,1,Oro Valley,1
Hyundai,1,Oviedo,1
Hyundai,1,Owasso,2
Hyundai,1,Owosso,1
Hyundai,1,Oxnard,1
Hyundai,1,Paducah,2
Hyundai,1,Palm Coast,1
Hyundai,1,Parker,2
Hyundai,1,Parkersburg,1
Hyundai,1,Parkville,1
